episode,reward,autonomy,skill,difficulty,frustration,performance,help_dependency
14072,237,0.9297424675980475,3,3,0,2,0
14073,308,0.9297397719470659,3,3,2,2,0
14074,384,0.9297563207870952,3,3,0,2,0
14075,461,0.9297612960521004,3,3,0,2,1
14076,455,0.929779248557246,3,3,0,2,0
14077,409,0.9297962477304822,3,3,0,2,0
14078,424,0.9298137105286157,3,3,0,0,0
14079,367,0.9298297497664352,3,2,0,2,0
14080,293,0.9298304560818756,3,1,1,0,1
14081,361,0.929840237560969,3,3,0,2,0
14082,439,0.9298576734751449,3,2,2,2,0
14083,285,0.9298679147724602,3,3,1,2,1
14084,322,0.9298767388151887,3,2,0,2,0
14085,279,0.929894623800255,3,3,0,2,0
14086,353,0.9298909578929709,3,2,0,2,0
14087,543,0.929903532663384,3,3,1,2,0
14088,278,0.9299046929180332,3,3,1,2,0
14089,498,0.9299163179916318,3,3,0,2,0
14090,350,0.9299246487182238,3,2,0,0,0
14091,521,0.9299242678104684,3,3,0,2,0
14092,335,0.9299325927017864,3,3,0,2,0
14093,475,0.9299499594718614,3,3,1,2,0
14094,433,0.9299596822802952,3,3,2,2,0
14095,285,0.9299541330476414,3,3,0,2,0
14096,410,0.9299700761151166,3,3,0,2,0
14097,342,0.9299850747267604,3,3,1,2,0
14098,528,0.9299971228027916,3,2,1,2,0
14099,253,0.929997792361571,3,1,0,2,0
14100,556,0.9300040796399216,3,3,0,2,0
14101,405,0.9300075555466405,3,3,0,2,0
14102,507,0.9300267379679145,3,3,0,2,0
14103,457,0.9300378246167418,3,3,0,2,0
14104,463,0.9300484382829464,3,2,0,2,0
14105,362,0.930057177973121,3,2,2,1,0
14106,472,0.9300558271228998,3,3,0,2,0
14107,470,0.930073104783523,3,3,0,2,0
14108,157,0.9300652155048694,3,1,0,2,0
14109,482,0.9300776766409524,3,2,0,2,0
14110,453,0.9300954032957502,3,3,0,2,0
14111,372,0.9301131209647298,3,3,1,2,0
14112,401,0.930131295551688,3,3,0,2,0
14113,269,0.9301386027720554,3,3,0,2,0
14114,443,0.9301491661889971,3,2,0,2,0
14115,394,0.9301659225694676,3,3,1,2,0
14116,457,0.9301840662451951,3,3,0,2,0
14117,342,0.9301998761181007,3,3,1,2,0
14118,239,0.9302000372905734,3,1,0,2,0
14119,609,0.9301885913233346,3,3,0,2,0
14120,330,0.9301977331567423,3,3,0,1,0
14121,296,0.9302121316973198,3,3,1,1,0
14122,264,0.9301689728579031,3,2,0,2,0
14123,154,0.930147792425472,3,3,0,0,0
14124,361,0.9301574002034831,3,2,2,2,0
14125,440,0.9301617481834077,3,3,0,2,1
14126,396,0.9301585191585524,3,3,0,2,0
14127,241,0.9301715143903299,3,1,0,2,0
14128,460,0.9301896068348813,3,2,0,2,0
14129,217,0.9301774126055277,3,2,2,0,0
14130,397,0.9301432992018275,3,3,0,2,0
14131,355,0.9301215537100104,3,3,0,2,0
14132,520,0.9301343952215032,3,3,0,2,0
14133,472,0.9301524742227,3,3,0,2,0
14134,428,0.9301568138399491,3,3,1,2,0
14135,362,0.9301663936546254,3,3,0,2,0
14136,362,0.930171190643523,3,3,0,2,0
14137,261,0.9301864655075269,3,2,2,0,0
14138,294,0.9301960316513579,3,3,1,2,0
14139,349,0.9301729278473464,3,3,0,2,0
14140,344,0.930163083078309,3,3,0,2,0
14141,316,0.9301594029178615,3,3,0,2,0
14142,257,0.9300909036738856,3,2,0,2,0
14143,238,0.9300673841958246,3,3,0,2,0
14144,257,0.9300703465710183,3,1,2,2,0
14145,286,0.9300733075742339,3,2,2,1,0
14146,364,0.9300918086570007,3,3,0,2,0
14147,93,0.9300882907311266,3,3,2,0,0
14148,310,0.9300775593596889,3,3,0,2,0
14149,427,0.9300828270943092,3,3,0,2,0
14150,34,0.9300788504881063,3,2,0,0,0
14151,339,0.9300642927467474,3,3,0,2,0
14152,373,0.9300563486348833,3,3,0,2,0
14153,356,0.930049332655312,3,3,0,2,0
14154,418,0.9300418586840263,3,3,0,2,0
14155,330,0.9300452811258234,3,3,1,2,0
14156,316,0.9300350418720674,3,1,0,2,0
14157,481,0.930027577288981,3,3,0,2,0
14158,502,0.9300073870831574,3,3,0,2,0
14159,414,0.9299726352576572,3,3,0,2,0
14160,390,0.9299440316955957,3,3,0,2,0
14161,399,0.9299281618664733,3,2,2,2,0
14162,534,0.9299277864164668,3,3,0,2,0
14163,268,0.9299096202998604,3,3,1,2,1
14164,293,0.9298692745892193,3,3,0,2,0
14165,525,0.9298557480232015,3,1,0,2,0
14166,358,0.9298460404283749,3,3,0,2,0
14167,214,0.9297945430854074,3,3,0,2,0
14168,530,0.9297688127475362,3,3,0,2,0
14169,362,0.9297144773969495,3,3,0,2,0
14170,412,0.929623492589524,3,3,0,2,1
14171,409,0.929544782251438,3,3,0,2,0
14172,301,0.9294384385371143,3,3,0,2,0
14173,211,0.9293969238451278,3,2,2,2,0
14174,437,0.9293783826388524,3,3,0,2,0
14175,364,0.9293875835620756,3,3,0,2,0
14176,352,0.929395853303045,3,3,1,2,0
14177,410,0.9293933088722752,3,3,0,2,0
14178,379,0.9293968645619377,3,3,0,2,0
14179,388,0.9293877604576707,3,3,0,2,0
14180,389,0.9293908526226723,3,3,0,2,0
14181,448,0.9293826804285957,3,3,0,2,0
14182,377,0.9293984213148716,3,3,1,2,0
14183,224,0.9293860856569788,3,3,1,2,0
14184,428,0.9293774574049803,3,3,0,2,0
14185,497,0.9293889503993081,3,3,0,2,0
14186,440,0.9293929628756321,3,3,0,2,0
14187,305,0.9294007478373617,3,3,2,2,0
14188,156,0.9293996713218492,3,3,2,2,0
14189,436,0.929410224520521,3,2,1,2,0
14190,287,0.9294175392670158,3,3,0,2,0
14191,298,0.9294187697522099,3,3,0,2,0
14192,351,0.9294153049075661,3,3,0,2,0
14193,300,0.9294165353146235,3,2,1,0,0
14194,382,0.9293887639273944,3,3,0,2,0
14195,530,0.9293890011047268,3,3,0,2,1
14196,317,0.9293925432147175,3,3,0,2,0
14197,285,0.92938163190633,3,3,0,2,0
14198,427,0.9293930902036097,3,2,0,2,0
14199,326,0.9294031595514717,3,0,0,2,0
14200,422,0.9294225181993275,3,3,0,2,0
14201,183,0.9294279690060121,3,3,1,0,0
14202,155,0.9294334179627587,3,3,0,2,0
14203,332,0.9294387858303372,3,3,1,2,0
14204,194,0.929425579802329,3,1,1,2,1
14205,536,0.9294323280809768,3,3,0,2,0
14206,445,0.9294367721659299,3,2,1,2,0
14207,500,0.9294547113848962,3,3,0,2,0
14208,427,0.9294652050937814,3,3,0,2,0
14209,480,0.9294831282047941,3,3,0,2,0
14210,427,0.9295001237639886,3,2,0,2,0
14211,435,0.9295105988082446,3,3,0,2,0
14212,318,0.9295192332734328,3,3,0,2,0
14213,300,0.9295352909395077,3,3,1,2,0
14214,420,0.9295210948634349,3,3,0,2,0
14215,500,0.9295394364456127,3,3,0,2,0
14216,367,0.9295489729279683,3,3,0,2,0
14217,487,0.9295668402947125,3,3,0,2,0
14218,410,0.9295703224044781,3,2,2,2,0
14219,467,0.9295816758963159,3,2,1,2,0
14220,503,0.9295934811426195,3,3,0,2,0
14221,468,0.9296043656207367,3,3,1,2,0
14222,405,0.9296208253770313,3,3,0,2,0
14223,383,0.929630784015792,3,3,0,2,0
14224,445,0.9296407379997144,3,1,0,2,0
14225,590,0.9296603734399439,3,3,0,2,0
14226,445,0.9296772602810833,3,2,0,2,0
14227,89,0.9296868410979701,3,3,0,0,0
14228,350,0.9296963171481573,3,3,0,2,0
14229,273,0.9297109061904206,3,3,1,2,0
14230,268,0.929725489179061,3,3,1,2,0
14231,366,0.9297191488258437,3,3,0,2,0
14232,246,0.9297332676655088,3,3,0,2,0
14233,425,0.9297472741760983,3,3,0,2,0
14234,385,0.9297650198191663,3,3,0,2,0
14235,460,0.9297832111683805,3,2,0,2,0
14236,420,0.9297935561554447,3,3,0,2,0
14237,277,0.9297891344025475,3,3,0,2,0
14238,430,0.9298059439767573,3,3,0,2,0
14239,322,0.9298209295104026,3,2,0,2,0
14240,391,0.9298145764750775,3,3,1,2,0
14241,520,0.9298336361461519,3,3,0,2,0
14242,325,0.9298412329015076,3,2,2,0,0
14243,332,0.9298437237439086,3,3,2,2,0
14244,431,0.9298484799534779,3,3,0,2,0
14245,417,0.9298587873541686,3,3,0,2,0
14246,39,0.9298480180337293,3,1,1,0,1
14247,419,0.9298647793462398,3,3,0,2,0
14248,293,0.9298659039699397,3,3,0,2,0
14249,365,0.9298808432630614,3,2,2,2,0
14250,535,0.9298993953395327,3,2,0,2,0
14251,76,0.9299019892504339,3,2,0,2,0
14252,479,0.9299196243113881,3,3,0,2,0
14253,328,0.9299234484937992,3,3,0,2,0
14254,392,0.9299415212219292,3,3,0,2,0
14255,325,0.9299444351334974,3,3,1,2,0
14256,146,0.929936387834415,3,2,0,2,0
14257,399,0.9299402046444496,3,3,0,2,0
14258,229,0.9299279759834048,3,3,0,2,0
14259,462,0.929944674520008,3,2,0,2,0
14260,238,0.9299504153519222,3,1,0,0,1
14261,409,0.9299602127139049,3,3,0,2,0
14262,437,0.9299704562862458,3,3,0,2,0
14263,470,0.9299811455524739,3,3,0,2,0
14264,485,0.9299982629841932,3,3,1,2,0
14265,376,0.9300140216370583,3,1,2,2,0
14266,447,0.9300246926282216,3,2,0,2,0
14267,487,0.930042236951225,3,3,0,2,0
14268,506,0.930047367778342,3,3,1,2,0
14269,453,0.9300580226050414,3,2,0,2,0
14270,505,0.9300759945782398,3,3,0,2,0
14271,562,0.9300948552125412,3,3,1,2,0
14272,413,0.9301045927048354,3,2,1,2,0
14273,486,0.9301097010661994,3,3,0,2,0
14274,450,0.9301203272902294,3,3,0,2,0
14275,384,0.9301360195046837,3,3,2,2,0
14276,347,0.9301461862640077,3,3,0,2,0
14277,319,0.930148591364129,3,3,0,2,0
14278,440,0.9301660575751747,3,3,0,2,0
14279,342,0.9301748673110946,3,3,0,2,0
14280,465,0.9301918714192333,3,3,1,2,0
14281,530,0.9302038018233888,3,3,0,2,0
14282,420,0.9302198963611091,3,3,0,2,0
14283,458,0.9302304731776353,3,2,2,2,0
14284,452,0.9302474471013796,3,3,1,2,0
14285,488,0.9302589048548661,3,3,0,2,0
14286,343,0.9302676794501789,3,3,0,2,0
14287,361,0.9302777884406229,3,3,0,2,0
14288,169,0.9302701942020828,3,3,0,2,0
14289,75,0.930272272003377,3,2,0,0,0
14290,485,0.93028415775743,3,3,0,2,0
14291,463,0.9302978195695392,3,3,0,2,0
14292,351,0.9302960198369079,3,3,0,2,0
14293,344,0.9303069993291377,3,3,1,2,1
14294,448,0.9303179733510482,3,3,0,2,0
14295,513,0.9303357727626856,3,2,0,2,0
14296,286,0.9303500057461724,3,3,1,2,0
14297,410,0.9303349844252669,3,3,0,2,0
14298,388,0.9303441630131654,3,2,0,2,0
14299,384,0.9303346412734871,3,3,2,2,0
14300,433,0.9303323914194408,3,3,0,2,0
14301,410,0.9303433410708364,3,3,0,2,0
14302,325,0.9303393137217398,3,2,1,2,0
14303,345,0.930318386078975,3,3,1,2,0
14304,225,0.9302952478667338,3,3,0,2,0
14305,329,0.9302374475188104,3,3,1,2,1
14306,225,0.9302015987770311,3,3,2,2,1
14307,319,0.9301802805779676,3,3,1,2,0
14308,271,0.9301080403129794,3,3,1,2,1
14309,367,0.9300876450407674,3,3,0,2,1
14310,310,0.9300167990226024,3,3,0,2,0
14311,252,0.9299823779017615,3,3,0,2,0
14312,354,0.9299751955733638,3,3,0,2,0
14313,288,0.9299793982246866,3,3,0,2,0
14314,220,0.9299809281627464,3,3,2,2,0
14315,259,0.9299274805036323,3,3,0,2,0
14316,241,0.9298872120730739,3,3,0,2,0
14317,357,0.9298796175713877,3,2,0,2,0
14318,319,0.9298407174067677,3,3,0,2,0
14319,281,0.9298499596802356,3,3,0,2,0
14320,325,0.9298673268583761,3,3,1,2,0
14321,183,0.9298734434303558,3,2,2,1,0
14322,308,0.9298776618695906,3,3,1,2,0
14323,372,0.9298764241670684,3,3,0,2,0
14324,293,0.9298860926480288,3,2,1,2,0
14325,300,0.9298826304476022,3,3,2,2,0
14326,310,0.9298424672731307,3,3,0,2,0
14327,384,0.9298226712129086,3,2,1,2,0
14328,360,0.9298142234387672,3,3,0,2,0
14329,344,0.9298306738206397,3,3,1,2,0
14330,392,0.9298488936175603,3,3,0,2,0
14331,347,0.9298535529089976,3,3,0,2,0
14332,389,0.9298722014393954,3,3,0,2,0
14333,391,0.9298845119443127,3,3,0,2,1
14334,273,0.9299000379602682,3,1,2,0,0
14335,422,0.9299073400588217,3,3,0,2,0
14336,378,0.9299255118687795,3,3,1,2,0
14337,378,0.9299436742589466,3,3,0,2,0
14338,444,0.9299640403708456,3,3,0,2,0
14339,255,0.9299655640855528,3,3,0,2,0
14340,347,0.9299832601623449,3,3,0,2,0
14341,305,0.9299996210733729,3,2,0,1,0
14342,389,0.930011427994166,3,2,0,2,0
14343,272,0.930019694980305,3,1,1,0,2
14344,347,0.9300242971190559,3,3,2,2,0
14345,284,0.9300334405956212,3,3,0,2,0
14346,410,0.930039802438609,3,3,1,2,0
14347,316,0.9300259186620673,3,3,0,2,0
14348,132,0.9299769868541344,3,3,1,2,1
14349,276,0.9299663384561077,3,3,0,2,0
14350,470,0.9299650865274329,3,2,1,2,0
14351,243,0.9299598636498245,3,3,0,2,0
14352,292,0.9299249105478002,3,3,0,2,0
14353,217,0.9299071012438986,3,3,2,2,1
14354,296,0.9298969201997368,3,2,1,2,0
14355,506,0.9299087189172175,3,2,0,2,0
14356,403,0.9298877196515785,3,3,0,2,0
14357,398,0.9298604381913596,3,3,0,2,0
14358,424,0.9298273204793508,3,3,1,2,0
14359,303,0.9297983006182429,3,3,0,2,0
14360,481,0.9297970937946038,3,3,0,2,0
14361,388,0.9297752632406098,3,2,2,2,0
14362,464,0.9297731800669964,3,2,0,2,0
14363,403,0.9297518064718818,3,3,0,2,0
14364,215,0.9297269112131625,3,2,1,2,1
14365,370,0.9296808757858771,3,3,0,2,1
14366,442,0.9296725377539167,3,3,0,2,0
14367,480,0.9296529730815588,3,3,0,2,0
14368,395,0.9296374865061632,3,1,0,2,0
14369,542,0.9296309310176064,3,2,0,2,0
14370,499,0.9296239375215632,3,3,0,2,0
14371,255,0.9295753447854146,3,1,2,2,0
14372,326,0.9295464663502235,3,2,2,2,1
14373,157,0.9295445283846901,3,3,0,2,1
14374,520,0.9295317367296158,3,3,0,2,0
14375,468,0.9295118023397896,3,2,0,2,0
14376,206,0.929480753809142,3,2,2,0,0
14377,79,0.9294649736589888,3,2,1,2,1
14378,478,0.9294455090870377,3,1,0,2,0
14379,439,0.9294130905721334,3,3,0,2,1
14380,366,0.9293493909538176,3,2,0,2,0
14381,292,0.9292669495237738,3,3,0,2,1
14382,294,0.9291662235124094,3,3,0,2,1
14383,367,0.9291535579587318,3,3,0,2,0
14384,316,0.9291578861798786,3,2,2,2,0
14385,424,0.9291523664847496,3,3,0,2,0
14386,408,0.9291530995518946,3,2,0,2,0
14387,366,0.9290909090909091,3,3,0,2,1
14388,395,0.9290457183191849,3,3,1,2,1
14389,440,0.9290255295763389,3,3,0,2,0
14390,294,0.9289844032916672,3,3,0,2,1
14391,323,0.9289258984138478,3,2,1,2,0
14392,447,0.9289119934098029,3,3,1,2,0
14393,384,0.9288731383791811,3,3,0,2,0
14394,324,0.9288708409745874,3,3,0,2,0
14395,426,0.9288716496838324,3,3,0,2,1
14396,369,0.9288399553613177,3,3,0,2,0
14397,417,0.9288256449572106,3,3,0,2,1
14398,334,0.9287797400201901,3,3,2,2,1
14399,350,0.9287343002392344,3,2,0,2,0
14400,482,0.9287289170133786,3,3,1,2,0
14401,358,0.9287030810231887,3,2,1,2,1
14402,390,0.9286470200077193,3,3,1,2,1
14403,381,0.9285603151586062,3,3,0,2,1
14404,378,0.9284496596692507,3,3,0,2,0
14405,352,0.9283506148573419,3,3,0,2,1
14406,308,0.9282569491947018,3,3,0,2,0
14407,380,0.9282064034815045,3,3,0,2,0
14408,434,0.928198498334245,3,3,1,2,0
14409,346,0.9281706157603326,3,2,0,2,0
14410,444,0.9281516363907457,3,3,0,2,0
14411,322,0.928129541981888,3,3,1,2,0
14412,409,0.9281212158847455,3,3,0,2,0
14413,290,0.928104453426214,3,3,2,2,1
14414,97,0.9281133797264832,3,3,0,0,0
14415,358,0.9280864427397533,3,3,0,2,0
14416,289,0.9280883119461888,3,3,0,0,0
14417,338,0.9280848687883864,3,3,0,2,0
14418,324,0.9280845494973051,3,3,0,2,0
14419,395,0.9280869058396062,3,3,0,2,0
14420,321,0.9280600068189567,3,3,1,2,0
14421,436,0.9280349041870151,3,3,1,2,1
14422,302,0.9280128880351942,3,3,0,2,1
14423,391,0.9280046088944228,3,3,1,2,1
14424,371,0.9279773074945963,3,3,0,2,0
14425,340,0.9279261428721803,3,3,1,2,0
14426,333,0.92790506199818,3,2,0,2,0
14427,448,0.9279167208204138,3,3,0,2,0
14428,483,0.9279230783509365,3,3,0,2,0
14429,510,0.9279409126618375,3,3,0,2,0
14430,396,0.9279512170987532,3,3,0,2,0
14431,449,0.927968145226112,3,3,0,2,0
14432,289,0.927977548232356,3,3,0,2,0
14433,391,0.9279891724193339,3,3,0,2,0
14434,384,0.9280003460036578,3,2,0,2,0
14435,352,0.9280026686269544,3,2,0,0,0
14436,353,0.9279944169270865,3,3,1,2,0
14437,239,0.9279425021919805,3,3,0,2,0
14438,316,0.9279051822587117,3,3,0,2,0
14439,400,0.9278974036153129,3,2,0,2,2
14440,268,0.9278693379898437,3,2,0,2,0
14441,557,0.9278761334896058,3,3,0,2,1
14442,327,0.9278560327601943,3,2,0,2,0
14443,415,0.9278425521157676,3,3,0,2,1
14444,369,0.9278176393717484,3,3,0,2,0
14445,529,0.9278178344734085,3,3,0,2,0
14446,256,0.9277964326422476,3,3,1,2,0
14447,189,0.9277666553731482,3,3,1,0,0
14448,291,0.9277162599923633,3,3,0,2,0
14449,174,0.9276575045564258,3,3,0,2,1
14450,257,0.9276299994459595,3,3,1,2,1
14451,296,0.9276148155442583,3,3,0,2,0
14452,452,0.9276027565838051,3,3,0,2,0
14453,366,0.927618789832427,3,3,0,2,0
14454,364,0.9276348159811061,3,3,0,2,0
14455,389,0.9276446860319256,3,2,0,2,0
14456,617,0.9276642569096095,3,3,0,2,0
14457,397,0.9276732265558738,3,2,2,2,0
14458,358,0.9276821924542215,3,2,0,2,0
14459,428,0.9276924872678572,3,3,0,2,0
14460,570,0.9277106953776609,3,2,0,2,0
14461,453,0.9277271192164809,3,3,0,2,0
14462,381,0.9277365093007551,3,3,0,2,0
14463,302,0.9277498158605451,3,3,2,2,0
14464,406,0.9277539473603466,3,3,0,2,0
14465,413,0.9277694610778443,3,3,0,2,0
14466,221,0.9277752899968715,3,2,1,0,0
14467,189,0.9277758696825474,3,3,0,2,0
14468,444,0.9277926983309419,3,3,0,2,0
14469,249,0.9277875867480812,3,2,1,2,0
14470,267,0.9278017505577758,3,2,0,2,0
14471,420,0.9278181205380397,3,3,0,2,0
14472,355,0.9278327145290348,3,3,0,2,0
14473,338,0.9278359356336484,3,3,0,2,0
14474,516,0.9278483725772375,3,3,0,2,0
14475,361,0.9278577113818649,3,3,2,2,0
14476,438,0.9278626912082464,3,3,0,2,0
14477,433,0.9278672272301676,3,3,0,2,0
14478,419,0.9278656428768087,3,2,2,2,1
14479,276,0.9278675287655144,3,3,1,2,1
14480,255,0.9278646215568276,3,3,0,2,0
14481,395,0.927863038826047,3,3,0,2,0
14482,388,0.9278719190140845,3,1,1,0,2
14483,380,0.9278698944512013,3,3,1,2,0
14484,398,0.9278678708037493,3,2,0,2,1
14485,200,0.9278623226035054,3,2,0,2,0
14486,371,0.9278655281513786,3,3,1,2,0
14487,423,0.9278696132731636,3,3,0,2,0
14488,450,0.9278859068597524,3,3,0,2,0
14489,326,0.927870793683735,3,3,0,2,0
14490,291,0.9278517858559476,3,3,0,2,0
14491,564,0.92786549208131,3,3,0,2,0
14492,387,0.9278695723774496,3,3,0,2,0
14493,159,0.9278566157861677,3,3,0,1,0
14494,353,0.9278537198044069,3,3,0,2,0
14495,435,0.9278699916489385,3,3,0,2,0
14496,505,0.9278814803980718,3,3,0,2,0
14497,364,0.9278903274942879,3,3,0,2,0
14498,468,0.9279013669257572,3,3,1,2,0
14499,116,0.9278988464302681,3,2,1,1,0
14500,469,0.9279098797381641,3,3,0,2,0
14501,536,0.9279278730839005,3,3,0,2,0
14502,435,0.9279375783617971,3,3,0,2,0
14503,388,0.9279351093478075,3,3,0,2,0
14504,267,0.9279248037963131,3,2,0,2,0
14505,319,0.9279275443419868,3,2,2,0,1
14506,445,0.9279394326370519,3,3,0,2,0
14507,219,0.9279330220341456,3,3,1,0,0
14508,365,0.9279305565686775,3,3,0,2,0
14509,529,0.9279480759413666,3,3,2,2,0
14510,498,0.9279595110214597,3,3,0,2,0
14511,359,0.9279622407697634,3,3,1,2,0
14512,380,0.927954573059638,3,2,0,2,0
14513,500,0.927959927140255,3,3,0,2,0
14514,410,0.927951826244256,3,3,0,2,0
14515,461,0.9279502351691701,3,3,0,2,0
14516,385,0.9279417029203147,3,1,1,2,0
14517,548,0.9279535583432412,3,3,0,2,0
14518,455,0.9279636604018461,3,3,1,2,0
14519,337,0.9279715742688924,3,2,1,1,0
14520,479,0.9279825412221144,3,3,0,2,0
14521,304,0.927990011576389,3,3,1,0,0
14522,250,0.9279849231309955,3,3,1,2,1
14523,361,0.9279815818969435,3,2,0,2,0
14524,477,0.9279921014216229,3,2,2,2,0
14525,105,0.9279722863181865,3,2,0,2,0
14526,291,0.9279689496279163,3,3,0,2,0
14527,356,0.9279742843133101,3,3,0,2,0
14528,459,0.9279856685488801,3,2,1,2,0
14529,412,0.92799530456776,3,3,0,2,0
14530,472,0.928011856870633,3,3,0,2,0
14531,456,0.9280167408554287,3,3,0,2,0
14532,335,0.9280250578980148,3,3,0,2,0
14533,355,0.9280277611525231,3,3,1,2,0
14534,389,0.9280252890653804,3,3,2,2,1
14535,445,0.9280353387638685,3,3,0,2,0
14536,480,0.9280522948472417,3,3,0,2,0
14537,480,0.9280627684056028,3,3,1,2,0
14538,413,0.9280611597896122,3,3,0,2,0
14539,597,0.9280746661515057,3,3,0,2,0
14540,380,0.9280795253586669,3,2,0,2,0
14541,379,0.9280964506824683,3,3,0,2,0
14542,350,0.9281077689699689,3,3,2,2,0
14543,235,0.9281138790035587,3,1,0,2,0
14544,517,0.9281256218680464,3,2,1,2,0
14545,445,0.9281356259194058,3,3,2,2,0
14546,471,0.9281464917092106,3,3,0,2,0
14547,377,0.9281440012534424,3,3,0,2,0
14548,582,0.9281626161242514,3,3,0,2,0
14549,482,0.9281794910405059,3,3,1,2,0
14550,485,0.9281963580306388,3,2,1,2,0
14551,244,0.9281912651871832,3,3,2,0,0
14552,89,0.9281827156926485,3,3,0,0,1
14553,337,0.9281625971243372,3,3,0,2,0
14554,397,0.9281721413571296,3,3,0,2,0
14555,319,0.9281812493984022,3,3,0,2,0
14556,479,0.9281993913367736,3,1,1,2,0
14557,548,0.9282054982321957,3,3,0,2,0
14558,398,0.9282030010099552,3,3,0,2,0
14559,365,0.9281897790038646,3,3,0,2,0
14560,338,0.9281988727180954,3,3,0,2,0
14561,432,0.9282088252080142,3,3,0,2,0
14562,397,0.9282067606851981,3,2,0,2,0
14563,397,0.9282162759415834,3,3,1,2,0
14564,370,0.9282197833865661,3,3,0,2,0
14565,328,0.9282228584805431,3,3,0,2,0
14566,296,0.9281967882090305,3,3,0,0,0
14567,440,0.9282020206868415,3,3,0,2,0
14568,462,0.9282123876818983,3,2,0,2,0
14569,470,0.9282231803925567,3,2,2,2,1
14570,434,0.9282159815818505,3,3,0,2,0
14571,328,0.9281437125748503,3,3,0,2,1
14572,314,0.9281052801898495,3,2,2,2,1
14573,39,0.9280847978620776,3,2,1,0,0
14574,388,0.9280891876186882,3,3,2,2,1
14575,288,0.9280909913093477,3,2,1,2,0
14576,205,0.9280923637060458,3,3,1,2,0
14577,392,0.9280745237496557,3,3,0,2,0
14578,244,0.9280767596233847,3,3,0,1,0
14579,353,0.9280755927375438,3,2,2,2,1
14580,390,0.9280739960752405,3,3,0,2,0
14581,362,0.9280775212345974,3,2,2,2,0
14582,223,0.9280665031995694,3,3,0,2,0
14583,532,0.9280781579781286,3,3,0,2,0
14584,515,0.928089807043971,3,2,1,2,0
14585,376,0.9280869196244479,3,2,2,0,0
14586,444,0.9280968428096843,3,3,2,2,0
14587,286,0.9280926664914335,3,3,1,2,0
14588,497,0.9281043019165417,3,2,0,2,0
14589,392,0.9281197566174846,3,3,0,2,0
14590,244,0.9281083210946734,3,3,1,2,0
14591,216,0.9281079693664978,3,3,1,0,1
14592,496,0.9281195918123769,3,2,0,2,0
14593,213,0.9281256339574457,3,3,2,2,0
14594,387,0.9281355325558505,3,3,0,2,0
14595,474,0.9281531047973473,3,3,0,2,0
14596,458,0.9281702401679028,3,3,1,2,0
14597,394,0.9281814063282386,3,3,0,2,0
14598,253,0.9281827555174119,3,3,0,2,0
14599,416,0.9281807131280388,3,3,1,2,1
14600,427,0.9281910140472531,3,3,0,2,0
14601,280,0.928187259894577,3,3,0,2,0
14602,435,0.9281916002215169,3,3,0,2,0
14603,453,0.9282014645472406,3,3,1,2,0
14604,416,0.9282049450614859,3,2,2,2,0
14605,450,0.9282152293446955,3,2,1,2,0
14606,368,0.9282131829296589,3,2,1,2,0
14607,293,0.9282140966385305,3,2,0,0,0
14608,498,0.9282192791003324,3,3,0,2,0
14609,358,0.9282333634590686,3,3,2,2,0
14610,143,0.9281981773109094,3,2,0,2,0
14611,388,0.9281957099299253,3,3,0,2,0
14612,359,0.9281919634898563,3,3,1,2,0
14613,406,0.9281912049524126,3,3,0,2,0
14614,213,0.9281904150925464,3,3,1,1,0
14615,379,0.9282049150146691,3,2,0,2,0
14616,490,0.9282151763448522,3,3,0,2,0
